paidwork,lwage,men,malay,chinese,indian,age,agesq,gexpr,gexprsq,yprim,ysec,fail,urban,unearn,househ,amtland,unearnx
1,1.4514337,1,0,1,0,33,10.89,13,1.6900001,6,8,0,0,0,0,0,0
1,1.2282901,1,0,0,1,31,9.6099997,19,3.6099999,6,0,0,0,0,0,0,1
0,0,1,0,0,1,29,8.4099998,17,2.8900001,6,0,0,0,0,0,0,1
1,1.5002239,1,0,1,0,58,33.639999,48,23.040001,4,0,0,0,0,.12,0,1
0,0,1,0,1,0,19,3.6099999,2,.039999999,6,5,0,0,0,.12,0,1
1,.84344429,1,0,0,1,31,9.6099997,19,3.6099999,6,0,0,0,0,.12,.050000001,0
0,0,1,0,0,1,15,2.25,1,.0099999998,6,2,0,0,0,.12,.050000001,0
1,1.5017042,1,1,0,0,39,15.21,24,5.7600002,6,3,0,0,0,.12,0,1
1,1.7345338,1,1,0,0,40,16,23,5.29,6,5,0,0,.081500001,.12,.1,0
0,0,1,0,0,1,29,8.4099998,17,2.8900001,6,0,0,0,0,.12,0,1
0,0,1,1,0,0,32,10.24,17,2.8900001,6,3,0,0,.0011,.12,0,0
1,1.0346547,1,0,0,1,54,29.16,44,19.360001,4,0,0,0,0,0,0,0
0,0,1,0,0,1,19,3.6099999,2,.039999999,6,5,1,0,0,0,0,0
1,1.7079768,1,1,0,0,36,12.96,21,4.4099998,6,3,0,0,0,.12,1.2,0
0,0,1,0,0,1,39,15.21,22,4.8400002,6,5,0,0,0,.12,0,1
1,.95645404,1,1,0,0,28,7.8400002,13,1.6900001,6,3,0,0,0,0,0,1
1,1.3948634,1,1,0,0,32,10.24,15,2.25,6,5,0,0,0,0,0,1
1,1.0393289,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,1.3669366,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,.76933634,1,1,0,0,33,10.89,18,3.24,6,3,0,0,0,0,0,1
1,1.3477552,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
1,.86324692,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
1,1.2282901,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
1,1.7917082,1,1,0,0,38,14.44,26,6.7600002,6,0,0,0,0,0,0,1
0,0,1,1,0,0,25,6.25,10,1,6,3,0,0,0,0,0,1
1,1.7172884,1,1,0,0,28,7.8400002,9,.81,6,7,0,0,0,0,0,1
1,1.2961285,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
1,1.366132,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,1.0891876,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
1,1.2468665,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,.0080000004,0,0,0
1,1.6500361,1,1,0,0,33,10.89,16,2.5599999,6,5,0,0,.02,0,0,0
1,1.0925341,1,1,0,0,33,10.89,16,2.5599999,6,5,0,0,.0015,0,0,0
1,1.3142593,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,1.9260563,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,.012,0,0,0
1,1.3252823,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,.91550934,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,.43440136,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,.12967782,1,1,0,0,30,9,15,2.25,6,3,0,0,0,0,0,1
1,1.1167376,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,.97215641,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
1,.89066339,1,1,0,0,32,10.24,15,2.25,6,5,0,0,0,0,0,0
0,0,1,1,0,0,18,3.24,1,.0099999998,6,5,0,0,0,0,0,0
1,2.9569578,1,0,0,1,48,23.040001,22,4.8400002,6,14,0,0,0,0,.2,0
0,0,1,0,0,1,15,2.25,0,0,6,3,0,0,0,0,.2,0
1,2.1993716,1,1,0,0,34,11.56,17,2.8900001,6,5,0,0,.0099999998,0,1,0
1,2.2048786,1,1,0,0,30,9,13,1.6900001,6,5,0,0,.0040000002,0,0,0
1,1.7241079,1,1,0,0,21,4.4099998,1,.0099999998,6,8,0,0,.00079999998,0,0,0
1,1.3842844,1,1,0,0,41,16.809999,25,6.25,6,4,0,0,0,0,0,1
1,1.652468,1,0,0,1,34,11.56,17,2.8900001,6,5,0,0,.36000001,0,0,0
1,1.915517,1,1,0,0,42,17.639999,27,7.29,6,3,0,0,0,0,0,1
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,0,0,0,0,1
1,1.4852982,1,1,0,0,34,11.56,17,2.8900001,6,5,0,0,0,0,.40000001,0
1,1.8125985,1,1,0,0,36,12.96,19,3.6099999,6,5,0,0,.050000001,0,.2,0
1,1.7608773,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,1.5853816,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,.0099999998,0,0,0
1,1.357123,1,1,0,0,34,11.56,17,2.8900001,6,5,0,0,.0099999998,0,0,0
1,1.5348041,1,1,0,0,32,10.24,15,2.25,6,5,0,0,0,0,0,1
1,1.069441,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,1.7189131,1,1,0,0,32,10.24,15,2.25,6,5,0,0,.47999999,0,0,0
1,2.0599101,1,1,0,0,36,12.96,19,3.6099999,6,5,0,0,0,0,0,1
1,.93982339,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,.00069999998,0,0,0
1,1.5682286,1,1,0,0,40,16,24,5.7600002,6,4,0,0,0,0,0,1
1,1.3424865,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,0
1,1.6040832,1,1,0,0,33,10.89,18,3.24,6,3,0,0,0,0,0,1
1,1.2015887,1,0,0,1,31,9.6099997,14,1.96,6,5,0,0,.0060000001,0,0,0
1,1.7189131,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,.1008,0,0,0
1,.93757313,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,.00019999999,0,0,0
1,.68929362,1,0,0,1,28,7.8400002,12,1.4400001,6,4,0,0,.022,0,.30000001,0
1,1.4101776,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,1.4691917,1,1,0,0,31,9.6099997,14,1.96,6,5,1,0,0,0,0,0
1,1.1088259,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,1.369862,1,1,0,0,29,8.4099998,14,1.96,6,3,1,0,0,0,0,0
1,1.3086287,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,1.4050988,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
1,1.0863905,1,1,0,0,27,7.29,10,1,6,5,0,0,.0038000001,0,0,0
1,1.0521991,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
1,1.1786402,1,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,0,0,1
1,1.4275613,1,1,0,0,27,7.29,10,1,6,5,1,0,0,0,0,1
1,1.05153,1,1,0,0,23,5.29,6,.36000001,6,5,0,0,0,0,.07,0
1,1.5635463,1,1,0,0,32,10.24,17,2.8900001,6,3,1,0,0,0,0,1
1,1.1636736,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
1,1.1580946,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,1.1112881,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,.819125,1,1,0,0,37,13.69,25,6.25,6,0,0,0,.0040000002,0,.1,0
1,.89778489,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
1,1.6212937,1,1,0,0,38,14.44,21,4.4099998,6,5,0,0,0,0,0,1
1,1.5921613,1,1,0,0,33,10.89,18,3.24,6,3,0,0,0,0,0,1
1,1.7975812,1,1,0,0,38,14.44,21,4.4099998,6,5,0,0,.36000001,0,0,0
1,1.1900688,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,1
1,1.7823348,1,1,0,0,35,12.25,18,3.24,6,5,1,0,0,0,0,1
1,1.6465517,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,1
1,1.625387,1,1,0,0,35,12.25,18,3.24,6,5,0,0,0,0,0,0
1,1.6757886,1,1,0,0,39,15.21,22,4.8400002,6,5,0,0,0,0,0,1
1,1.467963,1,0,0,1,33,10.89,16,2.5599999,6,5,0,0,0,0,0,1
1,1.4090078,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,1.6875832,1,0,1,0,28,7.8400002,8,.63999999,6,8,0,0,0,0,0,1
1,.80707663,1,1,0,0,51,26.01,40,16,5,0,0,0,0,0,0,0
1,1.445703,1,1,0,0,28,7.8400002,13,1.6900001,6,3,0,0,0,0,0,0
1,.75828648,1,1,0,0,26,6.7600002,9,.81,6,5,0,0,0,0,0,1
1,1.5094405,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,1.108303,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
1,.6565038,1,1,0,0,27,7.29,10,1,6,5,0,0,.0049999999,0,0,0
1,1.2619196,1,0,0,1,28,7.8400002,11,1.21,6,5,1,0,0,0,0,1
1,1.0185974,1,1,0,0,32,10.24,17,2.8900001,6,3,0,0,0,0,0,1
1,1.1748015,1,0,0,1,26,6.7600002,9,.81,6,5,0,0,0,0,0,0
1,.71018499,1,1,0,0,34,11.56,17,2.8900001,6,5,0,0,0,0,.1,0
1,1.4022434,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,1.1931988,1,1,0,0,37,13.69,20,4,6,5,0,0,0,0,0,1
1,2.4549143,1,0,0,1,38,14.44,23,5.29,6,3,1,0,0,0,0,1
1,1.6082475,1,1,0,0,36,12.96,19,3.6099999,6,5,0,0,0,0,.40000001,0
1,.54619277,1,0,1,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,1.9157393,1,0,0,1,37,13.69,20,4,6,5,0,0,0,0,0,0
1,1.6583877,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,0,0
1,1.0069565,1,1,0,0,27,7.29,10,1,6,5,0,0,.029999999,0,0,0
1,1.2595667,1,1,0,0,36,12.96,21,4.4099998,6,3,0,0,0,0,0,1
1,1.526451,1,1,0,0,30,9,15,2.25,6,3,1,0,.14,0,0,0
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,1,0,.14,0,0,0
1,1.418853,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,1.8353724,1,1,0,0,30,9,11,1.21,6,7,0,0,0,0,0,1
1,.79977143,1,0,0,1,34,11.56,19,3.6099999,6,3,0,0,0,0,0,0
1,1.2162386,1,1,0,0,27,7.29,10,1,6,5,0,0,0,0,0,1
1,1.8406565,1,1,0,0,28,7.8400002,11,1.21,6,5,0,0,0,0,.1,0
1,1.0787584,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,0,0,1
1,.77630496,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,.25406295,1,1,0,0,29,8.4099998,14,1.96,6,3,0,0,0,0,0,1
1,1.2540908,1,1,0,0,31,9.6099997,16,2.5599999,6,3,0,0,0,0,0,1
1,1.2219253,1,1,0,0,35,12.25,18,3.24,6,5,0,0,0,0,0,0
1,1.3903638,1,1,0,0,33,10.89,16,2.5599999,6,5,0,0,.23999999,0,0,0
1,1.4767404,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,0,0,0,1
1,.21295416,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,0
1,.93223977,1,1,0,0,30,9,11,1.21,6,7,1,0,0,0,0,1
1,1.0876825,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,.0024000001,0,.029999999,0
1,.94499236,1,1,0,0,30,9,13,1.6900001,6,5,0,0,0,0,0,1
0,0,1,1,0,0,19,3.6099999,4,.16,6,3,0,0,0,0,0,1
1,.85480803,1,0,0,1,31,9.6099997,16,2.5599999,6,3,0,0,0,0,0,1
0,0,1,0,1,0,54,29.16,46,21.16,2,0,0,1,0,.30000001,0,1
0,0,1,0,1,0,30,9,20,4,4,0,0,1,0,.30000001,0,1
1,.51692241,1,0,1,0,37,13.69,25,6.25,6,0,0,1,0,.30000001,0,1
1,1.0947587,1,0,1,0,34,11.56,22,4.8400002,6,0,0,1,0,.30000001,0,1
1,.94060802,1,0,1,0,31,9.6099997,19,3.6099999,6,0,0,1,0,.30000001,0,1
1,.67490488,1,0,1,0,28,7.8400002,16,2.5599999,6,0,0,1,0,.30000001,0,1
0,0,1,0,1,0,20,4,6,.36000001,6,2,0,1,0,.30000001,0,1
0,0,1,0,1,0,19,3.6099999,7,.49000001,6,0,0,1,0,.30000001,0,1
0,0,1,0,1,0,36,12.96,21,4.4099998,6,3,1,1,0,0,0,1
0,0,1,1,0,0,37,13.69,25,6.25,6,0,0,0,0,0,.40000001,0
0,0,1,1,0,0,32,10.24,15,2.25,6,5,0,0,0,.60000002,0,1
0,0,1,1,0,0,32,10.24,10,1,6,10,0,0,0,.60000002,0,1
0,0,1,1,0,0,33,10.89,19,3.6099999,6,2,0,0,0,.60000002,0,1
1,1.357123,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
0,0,1,1,0,0,19,3.6099999,4,.16,6,3,0,0,0,0,0,1
1,1.1748015,1,1,0,0,24,5.7600002,7,.49000001,6,5,1,0,0,0,0,1
0,0,1,0,1,0,54,29.16,48,23.040001,0,0,0,1,0,.55000001,0,1
1,1.2282901,1,0,1,0,30,9,15,2.25,6,3,1,1,0,.55000001,0,1
0,0,1,0,1,0,48,23.040001,36,12.96,6,0,0,1,0,.55000001,0,0
0,0,1,0,1,0,26,6.7600002,11,1.21,6,3,0,1,0,.55000001,0,0
1,.73277873,1,0,0,1,43,18.49,31,9.6099997,6,0,0,1,0,0,0,1
1,.53514296,1,0,1,0,56,31.360001,44,19.360001,6,0,0,1,0,.55000001,0,0
0,0,1,0,1,0,16,2.5599999,1,.0099999998,6,3,0,1,0,.55000001,0,0
1,-.052643735,1,0,1,0,20,4,5,.25,6,3,1,1,0,.55000001,0,0
0,0,1,1,0,0,52,27.040001,40,16,6,0,0,0,0,.2,0,1
1,-.15800425,1,1,0,0,18,3.24,6,.36000001,6,0,0,0,0,.2,0,1
1,-.15800425,1,1,0,0,17,2.8900001,5,.25,6,0,0,0,0,.2,0,1
1,.99677831,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,0,0,0,0,1
1,.62030071,1,1,0,0,27,7.29,12,1.4400001,6,3,1,0,0,.30000001,0,0
0,0,1,1,0,0,58,33.639999,50,25,2,0,0,0,0,.30000001,0,0
1,1.2634375,1,1,0,0,50,25,38,14.44,6,0,0,0,.12,.30000001,.079999998,0
1,.85934508,1,1,0,0,26,6.7600002,11,1.21,6,3,1,0,.12,.30000001,.079999998,0
0,0,1,1,0,0,20,4,3,.090000004,6,5,1,0,.12,.30000001,.079999998,0
1,1.6496012,1,1,0,0,54,29.16,37,13.69,6,5,0,0,0,.30000001,.30000001,0
1,-.51467919,1,1,0,0,25,6.25,8,.63999999,6,5,0,0,0,.30000001,.30000001,0
0,0,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,0,0,.30000001,.30000001,0
0,0,1,1,0,0,22,4.8400002,5,.25,6,5,0,0,0,.30000001,.30000001,0
1,.24746086,1,1,0,0,29,8.4099998,12,1.4400001,6,5,0,0,0,0,0,1
1,1.4871761,1,1,0,0,31,9.6099997,14,1.96,6,5,0,0,.15000001,0,0,0
0,0,1,0,0,1,54,29.16,43,18.49,5,0,0,0,0,0,0,0
1,1.2770803,1,0,0,1,29,8.4099998,10,1,6,7,1,0,0,0,0,0
1,.40161154,1,0,0,1,22,4.8400002,3,.090000004,6,7,0,0,0,0,0,0
1,.40161154,1,1,0,0,53,28.09,43,18.49,4,0,0,0,0,.5,0,1
1,-.15800425,1,1,0,0,18,3.24,3,.090000004,6,3,1,0,0,.5,0,1
1,-.15800425,1,1,0,0,17,2.8900001,2,.039999999,6,3,1,0,0,.5,0,1
0,0,1,1,0,0,16,2.5599999,1,.0099999998,6,3,1,0,0,.5,0,1
1,.40161154,1,0,1,0,24,5.7600002,7,.49000001,6,5,0,0,0,0,0,0
0,0,1,0,1,0,22,4.8400002,9,.81,6,1,0,0,0,0,0,0
0,0,1,0,1,0,51,26.01,34,11.56,6,5,1,0,0,.5,0,1
0,0,1,0,1,0,40,16,20,4,6,8,0,1,0,0,0,1
1,.91243714,1,1,0,0,38,14.44,21,4.4099998,6,5,0,1,0,0,0,1
1,.97697568,1,0,1,0,36,12.96,22,4.8400002,6,2,0,1,0,1.2,0,0
1,1.0982249,1,0,0,1,29,8.4099998,12,1.4400001,6,5,0,1,0,1.2,0,1
1,.81372118,1,1,0,0,39,15.21,27,7.29,6,0,0,1,0,1.2,.1,0
0,0,1,1,0,0,15,2.25,1,.0099999998,6,2,0,1,0,1.2,.1,0
0,0,1,0,1,0,35,12.25,24,5.7600002,5,0,0,1,0,1.2,0,1
1,.57929271,1,0,0,1,23,5.29,6,.36000001,6,5,1,1,0,0,0,0
0,0,1,0,0,1,20,4,2,.039999999,6,6,0,1,0,0,0,0
1,1.3989701,1,1,0,0,35,12.25,18,3.24,6,5,0,1,0,1.2,.33000001,0
1,1.4796045,1,0,1,0,39,15.21,22,4.8400002,6,5,0,1,0,1.2,0,0
1,3.1276803,1,1,0,0,37,13.69,14,1.96,6,11,0,1,0,1.2,0,1
0,0,1,0,1,0,58,33.639999,41,16.809999,6,5,0,1,0,0,0,1
1,.091456607,1,0,0,1,30,9,18,3.24,6,0,0,1,0,0,0,1
1,2.1887307,1,0,1,0,30,9,8,.63999999,6,10,0,1,.025,0,0,0
0,0,1,0,1,0,36,12.96,14,1.96,6,10,0,1,0,0,0,1
0,0,1,0,1,0,36,12.96,19,3.6099999,6,5,0,1,0,0,0,1
0,0,1,0,1,0,17,2.8900001,2,.039999999,6,3,0,1,0,0,0,0
1,.40161154,1,0,1,0,23,5.29,6,.36000001,6,5,0,1,0,0,0,1
0,0,1,0,1,0,21,4.4099998,3,.090000004,6,6,0,1,0,0,0,1
0,0,1,0,1,0,16,2.5599999,3,.090000004,6,1,0,1,0,0,0,1
1,1.2080874,1,0,1,0,31,9.6099997,16,2.5599999,6,3,1,1,0,0,0,1
0,0,1,0,1,0,31,9.6099997,9,.81,6,10,0,1,0,.94999999,0,0
1,1.2345207,1,0,1,0,41,16.809999,29,8.4099998,6,0,0,1,0,.94999999,0,1
0,0,1,0,1,0,18,3.24,1,.0099999998,6,5,1,1,0,.94999999,0,1
1,1.6302769,1,0,1,0,50,25,33,10.89,6,5,0,1,0,.94999999,0,1
1,.40161154,1,0,1,0,57,32.490002,46,21.16,5,0,0,1,0,0,0,0
1,1.5692167,1,0,1,0,44,19.360001,29,8.4099998,6,3,1,1,0,.94999999,0,0
1,1.8524444,1,0,0,1,38,14.44,21,4.4099998,6,5,0,1,0,.94999999,0,1
1,2.075588,1,0,1,0,28,7.8400002,11,1.21,6,5,0,1,0,0,0,1
0,0,1,0,1,0,44,19.360001,30,9,6,2,0,1,0,0,0,1
0,0,1,0,1,0,47,22.09,30,9,6,5,1,1,0,1.1,0,1
0,0,1,0,0,1,41,16.809999,26,6.7600002,6,3,1,1,0,0,0,0
1,2.4810531,1,1,0,0,49,24.01,26,6.7600002,6,11,0,1,0,0,0,1
1,1.6055844,1,0,0,1,48,23.040001,31,9.6099997,6,5,0,1,0,1.1,0,1
0,0,1,0,1,0,48,23.040001,31,9.6099997,6,5,0,1,0,0,0,1
1,1.0947587,1,0,1,0,23,5.29,6,.36000001,6,5,0,1,0,0,0,1
1,1.0947587,1,0,1,0,21,4.4099998,6,.36000001,6,3,1,1,0,0,0,1
1,1.7879059,1,0,1,0,53,28.09,36,12.96,6,5,0,1,0,.89999998,0,1
1,.68929362,1,0,1,0,20,4,3,.090000004,6,5,0,1,0,.89999998,0,1
0,0,1,0,1,0,17,2.8900001,1,.0099999998,6,4,0,1,0,.89999998,0,1
1,1.5002239,1,0,1,0,37,13.69,15,2.25,6,10,0,1,.035,.89999998,0,0
0,0,1,0,1,0,42,17.639999,29,8.4099998,6,1,0,1,0,.89999998,0,1
0,0,1,0,1,0,59,34.810001,44,19.360001,6,3,1,1,.77999997,.89999998,0,0
1,.71746451,1,0,1,0,22,4.8400002,3,.090000004,6,7,0,1,.77999997,.89999998,0,0
0,0,1,0,1,0,19,3.6099999,0,0,6,7,1,1,.77999997,.89999998,0,0
0,0,1,0,1,0,17,2.8900001,2,.039999999,6,3,0,1,.77999997,.89999998,0,0
1,1.4224461,1,0,1,0,29,8.4099998,17,2.8900001,6,0,0,1,0,0,0,1
0,0,1,0,1,0,48,23.040001,38,14.44,4,0,0,1,.0070000002,.89999998,0,0
0,0,1,0,1,0,19,3.6099999,0,0,6,7,1,1,.0070000002,.89999998,0,0
1,1.3953441,1,0,1,0,40,16,28,7.8400002,6,0,0,1,0,.89999998,0,1
0,0,1,0,1,0,39,15.21,25,6.25,6,2,0,1,0,.89999998,0,1
0,0,1,0,1,0,62,38.439999,50,25,6,0,0,1,.090000004,.89999998,0,0
1,.17846799,1,0,1,0,24,5.7600002,7,.49000001,6,5,1,1,.090000004,.89999998,0,0
1,2.3379521,1,0,1,0,44,19.360001,24,5.7600002,6,8,0,1,0,.89999998,0,0
0,0,1,0,1,0,40,16,26,6.7600002,6,2,0,1,0,.89999998,0,1
1,.17846799,1,0,1,0,17,2.8900001,0,0,6,5,1,1,0,0,0,0
1,.13590838,1,0,1,0,16,2.5599999,0,0,6,4,0,1,0,0,0,0
1,.59635562,1,0,0,1,38,14.44,26,6.7600002,6,0,0,1,0,1.2,0,1
0,0,1,0,1,0,38,14.44,26,6.7600002,6,0,0,1,0,0,0,0
1,.62030071,1,1,0,0,41,16.809999,29,8.4099998,6,0,0,1,0,0,0,0
0,0,1,0,0,1,32,10.24,20,4,6,0,0,1,0,0,0,1
0,0,1,0,1,0,47,22.09,40,16,1,0,0,1,.029999999,1.2,0,0
0,0,1,0,1,0,24,5.7600002,9,.81,6,3,1,1,.029999999,1.2,0,0
0,0,1,0,1,0,23,5.29,4,.16,6,7,1,1,.029999999,1.2,0,0
0,0,1,0,1,0,20,4,5,.25,6,3,1,1,.029999999,1.2,0,0
0,0,1,0,1,0,19,3.6099999,4,.16,6,3,1,1,.029999999,1.2,0,0
0,0,1,0,1,0,57,32.490002,48,23.040001,3,0,0,1,0,0,0,0
1,.065139301,1,0,1,0,16,2.5599999,4,.16,6,0,0,1,0,0,0,0
0,0,1,0,1,0,16,2.5599999,4,.16,6,0,0,1,0,.1,0,0
0,0,1,0,1,0,54,29.16,37,13.69,6,5,0,1,0,.1,0,1
0,0,1,0,1,0,16,2.5599999,2,.039999999,6,2,0,1,0,.1,0,1
0,0,1,0,1,0,32,10.24,20,4,6,0,0,1,0,0,0,0
0,0,1,0,1,0,28,7.8400002,16,2.5599999,6,0,0,1,0,0,0,0
0,0,1,0,1,0,30,9,18,3.24,6,0,0,1,0,0,0,1
0,0,1,0,1,0,23,5.29,14,1.96,3,0,0,1,0,.1,0,0
1,1.1275486,1,1,0,0,40,16,26,6.7600002,6,2,0,1,.0060000001,0,0,0
0,0,1,1,0,0,18,3.24,1,.0099999998,6,5,0,1,.0060000001,0,0,0
0,0,1,1,0,0,16,2.5599999,0,0,6,4,0,1,.0060000001,0,0,0
1,.43797919,1,0,1,0,18,3.24,1,.0099999998,6,5,1,1,0,0,0,0
1,2.0110495,1,0,1,0,33,10.89,14,1.96,6,7,1,1,0,0,0,0
0,0,1,0,1,0,22,4.8400002,6,.36000001,6,4,0,1,0,0,0,0
1,-.062694073,1,0,1,0,21,4.4099998,6,.36000001,6,3,1,1,0,1,0,0
1,1.3033755,1,0,1,0,46,21.16,31,9.6099997,6,3,0,1,0,1,0,1
1,.52171993,1,1,0,0,32,10.24,20,4,6,0,0,1,.0049999999,.89999998,0,0
1,-1.3509272,1,1,0,0,39,15.21,33,10.89,0,0,0,1,0,.89999998,0,1
1,.98081446,1,1,0,0,32,10.24,20,4,6,0,0,1,0,.89999998,0,1
1,.21236955,1,1,0,0,32,10.24,17,2.8900001,6,3,1,1,.0016,0,0,0
1,1.1817701,1,1,0,0,29,8.4099998,17,2.8900001,6,0,0,1,0,.89999998,.1,0
0,0,1,1,0,0,55,30.25,49,24.01,0,0,0,1,0,.89999998,0,1
0,0,1,1,0,0,30,9,24,5.7600002,0,0,0,1,0,.89999998,0,1
0,0,1,1,0,0,24,5.7600002,12,1.4400001,6,0,0,1,0,.89999998,0,1
0,0,1,1,0,0,15,2.25,3,.090000004,6,0,0,1,0,.89999998,0,1
0,0,1,0,1,0,37,13.69,25,6.25,6,0,0,1,0,.89999998,0,1
0,0,1,0,0,1,63,39.689999,51,26.01,6,0,0,1,0,.89999998,0,0
1,-.0038535693,1,0,0,1,24,5.7600002,9,.81,6,3,1,1,0,.89999998,0,0
1,1.4163424,1,0,1,0,39,15.21,27,7.29,6,0,0,1,0,.89999998,0,1
0,0,1,0,1,0,15,2.25,1,.0099999998,6,2,0,1,0,.89999998,0,1
1,2.2623639,1,0,1,0,30,9,11,1.21,6,7,1,1,.15000001,.89999998,.050000001,0
0,0,1,0,1,0,19,3.6099999,0,0,6,7,1,1,.15000001,.89999998,.050000001,0
0,0,1,0,1,0,17,2.8900001,0,0,6,7,1,1,.15000001,.89999998,.050000001,0
1,1.2770803,1,0,0,1,30,9,13,1.6900001,6,5,0,1,0,0,0,0
0,0,1,0,1,0,38,14.44,19,3.6099999,6,7,0,1,0,.89999998,0,1
1,1.0947587,1,0,1,0,54,29.16,42,17.639999,6,0,0,1,0,.89999998,0,1
1,.91243714,1,0,1,0,24,5.7600002,7,.49000001,6,5,1,1,0,.89999998,0,1
1,.68929362,1,0,1,0,23,5.29,6,.36000001,6,5,1,1,0,.89999998,0,1
1,.63800031,1,0,1,0,21,4.4099998,6,.36000001,6,3,0,1,0,.89999998,0,1
0,0,1,1,0,0,59,34.810001,51,26.01,2,0,0,1,0,.89999998,.1,0
1,1.2282901,1,0,1,0,48,23.040001,38,14.44,4,0,0,1,0,.89999998,0,1
0,0,1,1,0,0,49,24.01,34,11.56,6,3,1,1,.048,.89999998,.079999998,0
1,.64277357,1,1,0,0,25,6.25,8,.63999999,6,5,0,1,.048,.89999998,.079999998,0
0,0,1,1,0,0,22,4.8400002,3,.090000004,6,7,1,1,.048,.89999998,.079999998,0
0,0,1,1,0,0,24,5.7600002,7,.49000001,6,5,0,1,.048,.89999998,.079999998,0
1,.94060802,1,0,1,0,39,15.21,27,7.29,6,0,0,1,0,.89999998,0,1
1,1.4694521,1,1,0,0,32,10.24,15,2.25,6,5,0,1,0,0,.029999999,0
1,2.4055455,1,1,0,0,38,14.44,19,3.6099999,6,7,0,1,.24600001,0,0,0
0,0,1,0,1,0,20,4,2,.039999999,6,6,0,1,0,.89999998,0,0
0,0,1,0,1,0,16,2.5599999,0,0,6,4,0,1,0,.89999998,0,0
1,.68929362,1,0,0,1,26,6.7600002,12,1.4400001,6,2,0,1,0,0,0,1
0,0,1,0,0,1,56,31.360001,46,21.16,4,0,0,1,0,0,0,1
1,-.29153565,1,1,0,0,56,31.360001,44,19.360001,6,0,0,1,0,.94999999,0,0
0,0,1,0,1,0,38,14.44,26,6.7600002,6,0,0,1,0,.94999999,0,0
